filename,path,operationId,verb,response_object,tags,params,summary,description,stackql_resource_name,stackql_method_name,stackql_verb,stackql_object_key
pipelines.json,/api/2.0/pipelines/{pipeline_id}/clone,pipelines_clone,post,ClonePipelineResponse,pipelines,"pipeline_id, allow_duplicate_names, budget_policy_id, catalog, channel, clone_mode, clusters, configuration, continuous, deployment, development, edition, environment, event_log, expected_last_modified, filters, gateway_definition, id, ingestion_definition, libraries, name, notifications, photon, restart_window, root_path, schema, serverless, storage, tags, target, trigger, usage_policy_id",Creates a new pipeline using Unity Catalog from a pipeline using Hive Metastore. This method returns,"Creates a new pipeline using Unity Catalog from a pipeline using Hive Metastore. This method returns the ID of the newly created clone. Additionally, this method starts an update for the newly created pipeline.  :param pipeline_id: str   Source pipeline to clone from :param allow_duplicate_names: bool (optional)   If false, deployment will fail if name conflicts with that of another pipeline. :param budget_policy_id: str (optional)   Budget policy of this pipeline. :param catalog: str (optional)   A catalog in Unity Catalog to publish data from this pipeline to. If `target` is specified, tables   in this pipeline are published to a `target` schema inside `catalog` (for example,   `catalog`.`target`.`table`). If `target` is not specified, no data is published to Unity Catalog. :param channel: str (optional)   DLT Release Channel that specifies which version to use. :param clone_mode: :class:`CloneMode` (optional)   The type of clone to perform. Currently, only deep copies are supported :param clusters: List[:class:`PipelineCluster`] (optional)   Cluster settings for this pipeline deployment. :param configuration: Dict[str,str] (optional)   String-String configuration for this pipeline execution. :param continuous: bool (optional)   Whether the pipeline is continuous or triggered. This replaces `trigger`. :param deployment: :class:`PipelineDeployment` (optional)   Deployment type of this pipeline. :param development: bool (optional)   Whether the pipeline is in Development mode. Defaults to false. :param edition: str (optional)   Pipeline product edition. :param environment: :class:`PipelinesEnvironment` (optional)   Environment specification for this pipeline used to install dependencies. :param event_log: :class:`EventLogSpec` (optional)   Event log configuration for this pipeline :param expected_last_modified: int (optional)   If present, the last-modified time of the pipeline settings before the clone. If the settings were   modified after that time, then the request will fail with a conflict. :param filters: :class:`Filters` (optional)   Filters on which Pipeline packages to include in the deployed graph. :param gateway_definition: :class:`IngestionGatewayPipelineDefinition` (optional)   The definition of a gateway pipeline to support change data capture. :param id: str (optional)   Unique identifier for this pipeline. :param ingestion_definition: :class:`IngestionPipelineDefinition` (optional)   The configuration for a managed ingestion pipeline. These settings cannot be used with the   'libraries', 'schema', 'target', or 'catalog' settings. :param libraries: List[:class:`PipelineLibrary`] (optional)   Libraries or code needed by this deployment. :param name: str (optional)   Friendly identifier for this pipeline. :param notifications: List[:class:`Notifications`] (optional)   List of notification settings for this pipeline. :param photon: bool (optional)   Whether Photon is enabled for this pipeline. :param restart_window: :class:`RestartWindow` (optional)   Restart window of this pipeline. :param root_path: str (optional)   Root path for this pipeline. This is used as the root directory when editing the pipeline in the   Databricks user interface and it is added to sys.path when executing Python sources during pipeline   execution. :param schema: str (optional)   The default schema (database) where tables are read from or published to. :param serverless: bool (optional)   Whether serverless compute is enabled for this pipeline. :param storage: str (optional)   DBFS root directory for storing checkpoints and tables. :param tags: Dict[str,str] (optional)   A map of tags associated with the pipeline. These are forwarded to the cluster as cluster tags, and   are therefore subject to the same limitations. A maximum of 25 tags can be added to the pipeline. :param target: str (optional)   Target schema (database) to add tables in this pipeline to. Exactly one of `schema` or `target` must   be specified. To publish to Unity Catalog, also specify `catalog`. This legacy field is deprecated   for pipeline creation in favor of the `schema` field. :param trigger: :class:`PipelineTrigger` (optional)   Which pipeline trigger to use. Deprecated: Use `continuous` instead. :param usage_policy_id: str (optional)   Usage policy of this pipeline.  :returns: :class:`ClonePipelineResponse`",pipelines,clone,exec,
pipelines.json,/api/2.0/pipelines,pipelines_create,post,CreatePipelineResponse,pipelines,"allow_duplicate_names, budget_policy_id, catalog, channel, clusters, configuration, continuous, deployment, development, dry_run, edition, environment, event_log, filters, gateway_definition, id, ingestion_definition, libraries, name, notifications, photon, restart_window, root_path, run_as, schema, serverless, storage, tags, target, trigger, usage_policy_id","Creates a new data processing pipeline based on the requested configuration. If successful, this","Creates a new data processing pipeline based on the requested configuration. If successful, this method returns the ID of the new pipeline.  :param allow_duplicate_names: bool (optional)   If false, deployment will fail if name conflicts with that of another pipeline. :param budget_policy_id: str (optional)   Budget policy of this pipeline. :param catalog: str (optional)   A catalog in Unity Catalog to publish data from this pipeline to. If `target` is specified, tables   in this pipeline are published to a `target` schema inside `catalog` (for example,   `catalog`.`target`.`table`). If `target` is not specified, no data is published to Unity Catalog. :param channel: str (optional)   DLT Release Channel that specifies which version to use. :param clusters: List[:class:`PipelineCluster`] (optional)   Cluster settings for this pipeline deployment. :param configuration: Dict[str,str] (optional)   String-String configuration for this pipeline execution. :param continuous: bool (optional)   Whether the pipeline is continuous or triggered. This replaces `trigger`. :param deployment: :class:`PipelineDeployment` (optional)   Deployment type of this pipeline. :param development: bool (optional)   Whether the pipeline is in Development mode. Defaults to false. :param dry_run: bool (optional) :param edition: str (optional)   Pipeline product edition. :param environment: :class:`PipelinesEnvironment` (optional)   Environment specification for this pipeline used to install dependencies. :param event_log: :class:`EventLogSpec` (optional)   Event log configuration for this pipeline :param filters: :class:`Filters` (optional)   Filters on which Pipeline packages to include in the deployed graph. :param gateway_definition: :class:`IngestionGatewayPipelineDefinition` (optional)   The definition of a gateway pipeline to support change data capture. :param id: str (optional)   Unique identifier for this pipeline. :param ingestion_definition: :class:`IngestionPipelineDefinition` (optional)   The configuration for a managed ingestion pipeline. These settings cannot be used with the   'libraries', 'schema', 'target', or 'catalog' settings. :param libraries: List[:class:`PipelineLibrary`] (optional)   Libraries or code needed by this deployment. :param name: str (optional)   Friendly identifier for this pipeline. :param notifications: List[:class:`Notifications`] (optional)   List of notification settings for this pipeline. :param photon: bool (optional)   Whether Photon is enabled for this pipeline. :param restart_window: :class:`RestartWindow` (optional)   Restart window of this pipeline. :param root_path: str (optional)   Root path for this pipeline. This is used as the root directory when editing the pipeline in the   Databricks user interface and it is added to sys.path when executing Python sources during pipeline   execution. :param run_as: :class:`RunAs` (optional) :param schema: str (optional)   The default schema (database) where tables are read from or published to. :param serverless: bool (optional)   Whether serverless compute is enabled for this pipeline. :param storage: str (optional)   DBFS root directory for storing checkpoints and tables. :param tags: Dict[str,str] (optional)   A map of tags associated with the pipeline. These are forwarded to the cluster as cluster tags, and   are therefore subject to the same limitations. A maximum of 25 tags can be added to the pipeline. :param target: str (optional)   Target schema (database) to add tables in this pipeline to. Exactly one of `schema` or `target` must   be specified. To publish to Unity Catalog, also specify `catalog`. This legacy field is deprecated   for pipeline creation in favor of the `schema` field. :param trigger: :class:`PipelineTrigger` (optional)   Which pipeline trigger to use. Deprecated: Use `continuous` instead. :param usage_policy_id: str (optional)   Usage policy of this pipeline.  :returns: :class:`CreatePipelineResponse`",pipelines,create,insert,
pipelines.json,/api/2.0/pipelines,pipelines_list_pipelines,get,Iterator[PipelineStateInfo],pipelines,"filter, max_results, order_by, page_token",Lists pipelines defined in the Spark Declarative Pipelines system.,"Lists pipelines defined in the Spark Declarative Pipelines system.  :param filter: str (optional)   Select a subset of results based on the specified criteria. The supported filters are:    * `notebook='<path>'` to select pipelines that reference the provided notebook path. * `name LIKE   '[pattern]'` to select pipelines with a name that matches pattern. Wildcards are supported, for   example: `name LIKE '%shopping%'`    Composite filters are not supported. This field is optional. :param max_results: int (optional)   The maximum number of entries to return in a single page. The system may return fewer than   max_results events in a response, even if there are more events available. This field is optional.   The default value is 25. The maximum value is 100. An error is returned if the value of max_results   is greater than 100. :param order_by: List[str] (optional)   A list of strings specifying the order of results. Supported order_by fields are id and name. The   default is id asc. This field is optional. :param page_token: str (optional)   Page token returned by previous call  :returns: Iterator over :class:`PipelineStateInfo`",pipelines,list,select,$.statuses
pipelines.json,/api/2.0/pipelines/{pipeline_id},pipelines_delete,delete,,pipelines,"pipeline_id, force","Deletes a pipeline. If the pipeline publishes to Unity Catalog, pipeline deletion will cascade to all","Deletes a pipeline. If the pipeline publishes to Unity Catalog, pipeline deletion will cascade to all pipeline tables. Please reach out to Databricks support for assistance to undo this action.  :param pipeline_id: str :param force: bool (optional)   If true, deletion will proceed even if resource cleanup fails. By default, deletion will fail if   resources cleanup is required but fails.",pipelines,delete,delete,
pipelines.json,/api/2.0/pipelines/{pipeline_id},pipelines_get,get,GetPipelineResponse,pipelines,pipeline_id,Get a pipeline.,Get a pipeline.  :param pipeline_id: str  :returns: :class:`GetPipelineResponse`,pipelines,get,select,
pipelines.json,/api/2.0/pipelines/{pipeline_id},pipelines_update,put,,pipelines,"pipeline_id, allow_duplicate_names, budget_policy_id, catalog, channel, clusters, configuration, continuous, deployment, development, edition, environment, event_log, expected_last_modified, filters, gateway_definition, id, ingestion_definition, libraries, name, notifications, photon, restart_window, root_path, run_as, schema, serverless, storage, tags, target, trigger, usage_policy_id",Updates a pipeline with the supplied configuration.,"Updates a pipeline with the supplied configuration.  :param pipeline_id: str   Unique identifier for this pipeline. :param allow_duplicate_names: bool (optional)   If false, deployment will fail if name has changed and conflicts the name of another pipeline. :param budget_policy_id: str (optional)   Budget policy of this pipeline. :param catalog: str (optional)   A catalog in Unity Catalog to publish data from this pipeline to. If `target` is specified, tables   in this pipeline are published to a `target` schema inside `catalog` (for example,   `catalog`.`target`.`table`). If `target` is not specified, no data is published to Unity Catalog. :param channel: str (optional)   DLT Release Channel that specifies which version to use. :param clusters: List[:class:`PipelineCluster`] (optional)   Cluster settings for this pipeline deployment. :param configuration: Dict[str,str] (optional)   String-String configuration for this pipeline execution. :param continuous: bool (optional)   Whether the pipeline is continuous or triggered. This replaces `trigger`. :param deployment: :class:`PipelineDeployment` (optional)   Deployment type of this pipeline. :param development: bool (optional)   Whether the pipeline is in Development mode. Defaults to false. :param edition: str (optional)   Pipeline product edition. :param environment: :class:`PipelinesEnvironment` (optional)   Environment specification for this pipeline used to install dependencies. :param event_log: :class:`EventLogSpec` (optional)   Event log configuration for this pipeline :param expected_last_modified: int (optional)   If present, the last-modified time of the pipeline settings before the edit. If the settings were   modified after that time, then the request will fail with a conflict. :param filters: :class:`Filters` (optional)   Filters on which Pipeline packages to include in the deployed graph. :param gateway_definition: :class:`IngestionGatewayPipelineDefinition` (optional)   The definition of a gateway pipeline to support change data capture. :param id: str (optional)   Unique identifier for this pipeline. :param ingestion_definition: :class:`IngestionPipelineDefinition` (optional)   The configuration for a managed ingestion pipeline. These settings cannot be used with the   'libraries', 'schema', 'target', or 'catalog' settings. :param libraries: List[:class:`PipelineLibrary`] (optional)   Libraries or code needed by this deployment. :param name: str (optional)   Friendly identifier for this pipeline. :param notifications: List[:class:`Notifications`] (optional)   List of notification settings for this pipeline. :param photon: bool (optional)   Whether Photon is enabled for this pipeline. :param restart_window: :class:`RestartWindow` (optional)   Restart window of this pipeline. :param root_path: str (optional)   Root path for this pipeline. This is used as the root directory when editing the pipeline in the   Databricks user interface and it is added to sys.path when executing Python sources during pipeline   execution. :param run_as: :class:`RunAs` (optional) :param schema: str (optional)   The default schema (database) where tables are read from or published to. :param serverless: bool (optional)   Whether serverless compute is enabled for this pipeline. :param storage: str (optional)   DBFS root directory for storing checkpoints and tables. :param tags: Dict[str,str] (optional)   A map of tags associated with the pipeline. These are forwarded to the cluster as cluster tags, and   are therefore subject to the same limitations. A maximum of 25 tags can be added to the pipeline. :param target: str (optional)   Target schema (database) to add tables in this pipeline to. Exactly one of `schema` or `target` must   be specified. To publish to Unity Catalog, also specify `catalog`. This legacy field is deprecated   for pipeline creation in favor of the `schema` field. :param trigger: :class:`PipelineTrigger` (optional)   Which pipeline trigger to use. Deprecated: Use `continuous` instead. :param usage_policy_id: str (optional)   Usage policy of this pipeline.",pipelines,update,replace,
pipelines.json,/api/2.0/permissions/pipelines/{pipeline_id}/permissionLevels,pipelines_get_permission_levels,get,GetPipelinePermissionLevelsResponse,pipelines,pipeline_id,Gets the permission levels that a user can have on an object.,Gets the permission levels that a user can have on an object.  :param pipeline_id: str   The pipeline for which to get or manage permissions.  :returns: :class:`GetPipelinePermissionLevelsResponse`,pipeline_permission_levels,get,select,
pipelines.json,/api/2.0/permissions/pipelines/{pipeline_id},pipelines_get_permissions,get,PipelinePermissions,pipelines,pipeline_id,Gets the permissions of a pipeline. Pipelines can inherit permissions from their root object.,Gets the permissions of a pipeline. Pipelines can inherit permissions from their root object.  :param pipeline_id: str   The pipeline for which to get or manage permissions.  :returns: :class:`PipelinePermissions`,pipeline_permissions,get,select,
pipelines.json,/api/2.0/permissions/pipelines/{pipeline_id},pipelines_set_permissions,put,PipelinePermissions,pipelines,"pipeline_id, access_control_list","Sets permissions on an object, replacing existing permissions if they exist. Deletes all direct","Sets permissions on an object, replacing existing permissions if they exist. Deletes all direct permissions if none are specified. Objects can inherit permissions from their root object.  :param pipeline_id: str   The pipeline for which to get or manage permissions. :param access_control_list: List[:class:`PipelineAccessControlRequest`] (optional)  :returns: :class:`PipelinePermissions`",pipeline_permissions,set,replace,
pipelines.json,/api/2.0/permissions/pipelines/{pipeline_id},pipelines_update_permissions,patch,PipelinePermissions,pipelines,"pipeline_id, access_control_list",Updates the permissions on a pipeline. Pipelines can inherit permissions from their root object.,Updates the permissions on a pipeline. Pipelines can inherit permissions from their root object.  :param pipeline_id: str   The pipeline for which to get or manage permissions. :param access_control_list: List[:class:`PipelineAccessControlRequest`] (optional)  :returns: :class:`PipelinePermissions`,pipeline_permissions,update,update,
