filename,path,operationId,verb,response_object,tags,params,summary,description,stackql_resource_name,stackql_method_name,stackql_verb,stackql_object_key
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/content,consumer_fulfillments_get,get,Iterator[SharedDataObject],"marketplace, consumer_fulfillments","listing_id, page_size, page_token",Get a high level preview of the metadata of listing installable content.,Get a high level preview of the metadata of listing installable content.  :param listing_id: str :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`SharedDataObject`,consumer_listing_content,get,select,
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/fulfillments,consumer_fulfillments_list,get,Iterator[ListingFulfillment],"marketplace, consumer_fulfillments","listing_id, page_size, page_token",Get all listings fulfillments associated with a listing. A _fulfillment_ is a potential installation.,"Get all listings fulfillments associated with a listing. A _fulfillment_ is a potential installation. Standard installations contain metadata about the attached share or git repo. Only one of these fields will be present. Personalized installations contain metadata about the attached share or git repo, as well as the Delta Sharing recipient type.  :param listing_id: str :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`ListingFulfillment`",consumer_fulfillments,list,select,
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/installations,consumer_installations_create,post,Installation,"marketplace, consumer_installations","listing_id, accepted_consumer_terms, catalog_name, recipient_type, repo_detail, share_name",Install payload associated with a Databricks Marketplace listing.,Install payload associated with a Databricks Marketplace listing.  :param listing_id: str :param accepted_consumer_terms: :class:`ConsumerTerms` (optional) :param catalog_name: str (optional) :param recipient_type: :class:`DeltaSharingRecipientType` (optional) :param repo_detail: :class:`RepoInstallation` (optional)   for git repo installations :param share_name: str (optional)  :returns: :class:`Installation`,consumer_installations,create,insert,
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/installations,consumer_installations_list_listing_installations,get,Iterator[InstallationDetail],"marketplace, consumer_installations","listing_id, page_size, page_token",List all installations for a particular listing.,List all installations for a particular listing.  :param listing_id: str :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`InstallationDetail`,consumer_installations,list_for_listing,select,
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/installations/{installation_id},consumer_installations_delete,delete,,"marketplace, consumer_installations","listing_id, installation_id",Uninstall an installation associated with a Databricks Marketplace listing.,Uninstall an installation associated with a Databricks Marketplace listing.  :param listing_id: str :param installation_id: str,consumer_installations,delete,delete,
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/installations/{installation_id},consumer_installations_update,put,UpdateInstallationResponse,"marketplace, consumer_installations","listing_id, installation_id, installation, rotate_token",This is a update API that will update the part of the fields defined in the installation table as well,This is a update API that will update the part of the fields defined in the installation table as well as interact with external services according to the fields not included in the installation table 1. the token will be rotate if the rotateToken flag is true 2. the token will be forcibly rotate if the rotateToken flag is true and the tokenInfo field is empty  :param listing_id: str :param installation_id: str :param installation: :class:`InstallationDetail` :param rotate_token: bool (optional)  :returns: :class:`UpdateInstallationResponse`,consumer_installations,update,replace,
marketplace.json,/api/2.1/marketplace-consumer/installations,consumer_installations_list,get,Iterator[InstallationDetail],"marketplace, consumer_installations","page_size, page_token",List all installations across all listings.,List all installations across all listings.  :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`InstallationDetail`,consumer_installations,list,select,
marketplace.json,/api/2.1/marketplace-consumer/listings:batchGet,consumer_listings_batch_get,get,BatchGetListingsResponse,"marketplace, consumer_listings",ids,Batch get a published listing in the Databricks Marketplace that the consumer has access to.,Batch get a published listing in the Databricks Marketplace that the consumer has access to.  :param ids: List[str] (optional)  :returns: :class:`BatchGetListingsResponse`,consumer_listings,batch_get,exec,
marketplace.json,/api/2.1/marketplace-consumer/listings/{id},consumer_listings_get,get,GetListingResponse,"marketplace, consumer_listings",id,Get a published listing in the Databricks Marketplace that the consumer has access to.,Get a published listing in the Databricks Marketplace that the consumer has access to.  :param id: str  :returns: :class:`GetListingResponse`,consumer_listings,get,select,
marketplace.json,/api/2.1/marketplace-consumer/listings,consumer_listings_list,get,Iterator[Listing],"marketplace, consumer_listings","assets, categories, is_free, is_private_exchange, is_staff_pick, page_size, page_token, provider_ids, tags",List all published listings in the Databricks Marketplace that the consumer has access to.,List all published listings in the Databricks Marketplace that the consumer has access to.  :param assets: List[:class:`AssetType`] (optional)   Matches any of the following asset types :param categories: List[:class:`Category`] (optional)   Matches any of the following categories :param is_free: bool (optional)   Filters each listing based on if it is free. :param is_private_exchange: bool (optional)   Filters each listing based on if it is a private exchange. :param is_staff_pick: bool (optional)   Filters each listing based on whether it is a staff pick. :param page_size: int (optional) :param page_token: str (optional) :param provider_ids: List[str] (optional)   Matches any of the following provider ids :param tags: List[:class:`ListingTag`] (optional)   Matches any of the following tags  :returns: Iterator over :class:`Listing`,consumer_listings,list,select,
marketplace.json,/api/2.1/marketplace-consumer/search-listings,consumer_listings_search,get,Iterator[Listing],"marketplace, consumer_listings","query, assets, categories, is_free, is_private_exchange, page_size, page_token, provider_ids",Search published listings in the Databricks Marketplace that the consumer has access to. This query,Search published listings in the Databricks Marketplace that the consumer has access to. This query supports a variety of different search parameters and performs fuzzy matching.  :param query: str   Fuzzy matches query :param assets: List[:class:`AssetType`] (optional)   Matches any of the following asset types :param categories: List[:class:`Category`] (optional)   Matches any of the following categories :param is_free: bool (optional) :param is_private_exchange: bool (optional) :param page_size: int (optional) :param page_token: str (optional) :param provider_ids: List[str] (optional)   Matches any of the following provider ids  :returns: Iterator over :class:`Listing`,consumer_listings,search,exec,
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/personalization-requests,consumer_personalization_requests_create,post,CreatePersonalizationRequestResponse,"marketplace, consumer_personalization_requests","listing_id, intended_use, accepted_consumer_terms, comment, company, first_name, is_from_lighthouse, last_name, recipient_type",Create a personalization request for a listing.,Create a personalization request for a listing.  :param listing_id: str :param intended_use: str :param accepted_consumer_terms: :class:`ConsumerTerms` :param comment: str (optional) :param company: str (optional) :param first_name: str (optional) :param is_from_lighthouse: bool (optional) :param last_name: str (optional) :param recipient_type: :class:`DeltaSharingRecipientType` (optional)  :returns: :class:`CreatePersonalizationRequestResponse`,consumer_personalization_requests,create,insert,
marketplace.json,/api/2.1/marketplace-consumer/listings/{listing_id}/personalization-requests,consumer_personalization_requests_get,get,GetPersonalizationRequestResponse,"marketplace, consumer_personalization_requests",listing_id,Get the personalization request for a listing. Each consumer can make at *most* one personalization,Get the personalization request for a listing. Each consumer can make at *most* one personalization request for a listing.  :param listing_id: str  :returns: :class:`GetPersonalizationRequestResponse`,consumer_personalization_requests,get,select,
marketplace.json,/api/2.1/marketplace-consumer/personalization-requests,consumer_personalization_requests_list,get,Iterator[PersonalizationRequest],"marketplace, consumer_personalization_requests","page_size, page_token",List personalization requests for a consumer across all listings.,List personalization requests for a consumer across all listings.  :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`PersonalizationRequest`,consumer_personalization_requests,list,select,
marketplace.json,/api/2.1/marketplace-consumer/providers:batchGet,consumer_providers_batch_get,get,BatchGetProvidersResponse,"marketplace, consumer_providers",ids,Batch get a provider in the Databricks Marketplace with at least one visible listing.,Batch get a provider in the Databricks Marketplace with at least one visible listing.  :param ids: List[str] (optional)  :returns: :class:`BatchGetProvidersResponse`,consumer_providers,batch_get,exec,
marketplace.json,/api/2.1/marketplace-consumer/providers/{id},consumer_providers_get,get,GetProviderResponse,"marketplace, consumer_providers",id,Get a provider in the Databricks Marketplace with at least one visible listing.,Get a provider in the Databricks Marketplace with at least one visible listing.  :param id: str  :returns: :class:`GetProviderResponse`,consumer_providers,get,select,
marketplace.json,/api/2.1/marketplace-consumer/providers,consumer_providers_list,get,Iterator[ProviderInfo],"marketplace, consumer_providers","is_featured, page_size, page_token",List all providers in the Databricks Marketplace with at least one visible listing.,List all providers in the Databricks Marketplace with at least one visible listing.  :param is_featured: bool (optional) :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`ProviderInfo`,consumer_providers,list,select,
marketplace.json,/api/2.0/marketplace-exchange/filters,provider_exchange_filters_create,post,CreateExchangeFilterResponse,"marketplace, provider_exchange_filters",filter,Add an exchange filter.,Add an exchange filter.  :param filter: :class:`ExchangeFilter`  :returns: :class:`CreateExchangeFilterResponse`,provider_exchange_filters,create,insert,
marketplace.json,/api/2.0/marketplace-exchange/filters,provider_exchange_filters_list,get,Iterator[ExchangeFilter],"marketplace, provider_exchange_filters","exchange_id, page_size, page_token",List exchange filter,List exchange filter  :param exchange_id: str :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`ExchangeFilter`,provider_exchange_filters,list,select,
marketplace.json,/api/2.0/marketplace-exchange/filters/{id},provider_exchange_filters_delete,delete,,"marketplace, provider_exchange_filters",id,Delete an exchange filter,Delete an exchange filter  :param id: str,provider_exchange_filters,delete,delete,
marketplace.json,/api/2.0/marketplace-exchange/filters/{id},provider_exchange_filters_update,put,UpdateExchangeFilterResponse,"marketplace, provider_exchange_filters","id, filter",Update an exchange filter.,Update an exchange filter.  :param id: str :param filter: :class:`ExchangeFilter`  :returns: :class:`UpdateExchangeFilterResponse`,provider_exchange_filters,update,replace,
marketplace.json,/api/2.0/marketplace-exchange/exchanges-for-listing,provider_exchanges_add_listing_to_exchange,post,AddExchangeForListingResponse,"marketplace, provider_exchanges","listing_id, exchange_id",Associate an exchange with a listing,Associate an exchange with a listing  :param listing_id: str :param exchange_id: str  :returns: :class:`AddExchangeForListingResponse`,provider_exchange_listings,add,insert,
